armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
89,1629.8063,1771.0914,-0.2611084,100.0,LongA,m0NESY,76561198074762801,t,ct,3,26,6,chest,t,14205,941.19824,2368.3076,2.8678837,32,UnderA,Jimpphat,76561198855375325,ct,ak47,26,3
95,942.6008,2370.4272,3.0568666,6.0,UnderA,Jimpphat,76561198855375325,ct,ct,5,23,77,chest,t,14211,1632.8379,1774.5039,-0.22912598,100,LongA,m0NESY,76561198074762801,t,m4a1,23,3
74,1633.5726,1775.3527,-0.22149658,77.0,LongA,m0NESY,76561198074762801,t,ct,15,107,0,head,t,14212,942.54504,2370.3628,3.040841,6,UnderA,Jimpphat,76561198855375325,ct,ak47,6,3
81,1574.3369,1555.7961,0.2601564,77.0,LongA,m0NESY,76561198074762801,t,ct,3,26,74,chest,t,14424,986.89716,789.96594,9.031248,100,LongDoors,Spinx,76561198063336407,ct,ak47,26,3
78,1573.3219,1555.9153,0.25970078,77.0,LongA,m0NESY,76561198074762801,t,ct,3,26,48,chest,t,14431,987.70807,790.8031,9.031248,74,LongDoors,Spinx,76561198063336407,ct,ak47,26,3
77,986.62317,791.653,9.031248,48.0,LongDoors,Spinx,76561198063336407,ct,ct,18,87,0,head,t,14437,1572.8007,1558.9689,0.24808788,77,LongA,m0NESY,76561198074762801,t,m4a1,77,3
99,1173.7152,2965.4924,128.41537,13.0,BombsiteA,Magisk,76561197983956651,t,ct,1,11,83,stomach,t,14608,400.51144,1872.5477,95.38297,94,ShortStairs,torzsi,76561198355739212,ct,ak47,11,3
88,381.84442,1886.2974,95.49469,83.0,ShortStairs,torzsi,76561198355739212,ct,ct,0,2,11,chest,t,14645,1145.3849,2986.3508,128.63084,13,BombsiteA,Magisk,76561197983956651,t,m4a1,2,3
84,1384.7526,1199.4912,-9.549316,48.0,LongA,Spinx,76561198063336407,ct,ct,4,20,0,chest,t,14844,1068.6763,3040.5557,130.00351,11,BombsiteA,Magisk,76561197983956651,t,m4a1,11,3
87,563.9717,2763.935,97.35962,99.0,ExtendedA,kyxsan,76561198057282432,t,ct,12,88,0,head,t,15835,279.4287,1670.7424,38.647423,83,ShortStairs,torzsi,76561198355739212,ct,galilar,83,3
87,1345.1184,2092.1353,-5.2736206,48.0,LongA,Spinx,76561198063336407,ct,ct,13,20,79,generic,t,16148,563.9678,2763.9678,137.64062,99,ExtendedA,kyxsan,76561198057282432,t,hegrenade,20,3
77,537.2187,2662.2688,95.88114,79.0,ExtendedA,kyxsan,76561198057282432,t,ct,1,7,41,stomach,t,16532,1277.8356,2471.2383,127.03125,48,BombsiteA,Spinx,76561198063336407,ct,galilar,7,3
82,1277.8356,2471.2383,127.03125,48.0,BombsiteA,Spinx,76561198063336407,ct,ct,5,27,52,stomach,t,16532,537.2187,2662.2688,95.88114,79,ExtendedA,kyxsan,76561198057282432,t,m4a1,27,3
74,536.6944,2660.4004,95.80365,52.0,ExtendedA,kyxsan,76561198057282432,t,ct,3,22,19,chest,t,16538,1277.8356,2471.2383,127.03125,41,BombsiteA,Spinx,76561198063336407,ct,galilar,22,3
77,1277.8356,2471.2383,127.03125,41.0,BombsiteA,Spinx,76561198063336407,ct,ct,5,27,25,stomach,t,16538,536.6944,2660.4004,95.80365,52,ExtendedA,kyxsan,76561198057282432,t,m4a1,27,3
74,536.465,2659.569,95.76917,25.0,ExtendedA,kyxsan,76561198057282432,t,ct,0,116,0,head,t,16543,1277.8356,2471.2383,127.03125,19,BombsiteA,Spinx,76561198063336407,ct,galilar,19,3
71,-834.4579,2374.6501,-63.31024,100.0,MidDoors,Spinx,76561198063336407,ct,ct,29,44,56,generic,t,20299,-275.03125,1345.4064,-122.43744,100,Middle,NiKo,76561198041683378,t,hegrenade,44,4
77,-834.4579,2374.6501,-63.31024,100.0,MidDoors,Spinx,76561198063336407,ct,ct,0,0,100,generic,t,20299,-563.8695,1362.2001,-111.179504,100,LowerTunnel,kyxsan,76561198057282432,t,hegrenade,0,4
82,-589.7634,1840.0282,-64.90106,100.0,MidDoors,Spinx,76561198063336407,ct,ct,18,84,16,head,t,20959,-150.97852,1217.0898,-0.1328125,100,Catwalk,m0NESY,76561198074762801,t,m4a1,84,4
96,-151.63293,1215.7489,-0.14648438,16.0,Catwalk,m0NESY,76561198074762801,t,ct,4,33,67,stomach,t,20967,-591.02606,1838.543,-64.9021,100,MidDoors,Spinx,76561198063336407,ct,ak47,33,4
77,-591.8966,1837.9014,-64.9021,67.0,MidDoors,Spinx,76561198063336407,ct,ct,5,24,0,chest,t,20972,-152.04541,1215.4436,-0.1494751,16,Catwalk,m0NESY,76561198074762801,t,m4a1,16,4
83,604.9719,198.0345,-0.807251,100.0,OutsideLong,Brollan,76561198138828475,ct,ct,17,51,49,head,t,21210,-53.772644,308.03223,1.3869114,100,TopofMid,Magisk,76561197983956651,t,mp9,51,4
79,605.67413,201.89378,-0.807251,100.0,OutsideLong,Brollan,76561198138828475,ct,ct,4,12,37,chest,t,21215,-62.512817,308.03326,1.696228,49,TopofMid,Magisk,76561197983956651,t,mp9,12,4
62,605.8054,202.72552,-0.807251,100.0,OutsideLong,Brollan,76561198138828475,ct,ct,17,51,0,head,t,21219,-64.94141,308.07843,1.7140212,37,TopofMid,Magisk,76561197983956651,t,mp9,37,4
95,-334.7693,1303.935,-121.95154,56.0,Middle,NiKo,76561198041683378,t,ct,5,25,75,left_arm,t,21330,-468.78235,1722.6877,-124.31958,100,MidDoors,xertioN,76561198193174134,ct,m4a1,25,4
89,-334.7693,1303.935,-121.95154,56.0,Middle,NiKo,76561198041683378,t,ct,6,31,44,stomach,t,21337,-465.05493,1727.6575,-124.487854,75,MidDoors,xertioN,76561198193174134,ct,m4a1,31,4
83,-334.7693,1303.935,-121.95154,56.0,Middle,NiKo,76561198041683378,t,ct,6,31,13,stomach,t,21343,-463.70007,1730.1135,-124.54358,44,MidDoors,xertioN,76561198193174134,ct,m4a1,31,4
78,-334.7693,1303.935,-121.95154,56.0,Middle,NiKo,76561198041683378,t,ct,5,25,0,chest,t,21349,-462.53418,1732.3728,-124.59027,13,MidDoors,xertioN,76561198193174134,ct,m4a1,13,4
76,1304.3722,2015.9227,1.0312481,100.0,LongA,torzsi,76561198355739212,ct,ct,1,109,0,right_arm,t,22879,322.00015,2133.514,97.73234,100,ExtendedA,kyxsan,76561198057282432,t,awp,100,4
99,1272.5414,2013.3937,1.4970641,100.0,LongA,torzsi,76561198355739212,ct,ct,1,110,0,chest,t,22999,368.35614,2214.254,96.41264,100,ExtendedA,TeSeS,76561197996678278,t,awp,100,4
59,319.98157,1998.9177,98.50225,100.0,ExtendedA,Jimpphat,76561198855375325,ct,ct,12,88,0,head,t,24325,1194.1298,2669.0125,95.69173,56,BombsiteA,NiKo,76561198041683378,t,galilar,56,4
100,561.82056,676.14294,1.2841606,100.0,LongDoors,NiKo,76561198041683378,t,ct,0,137,0,head,t,27673,1489.7363,1379.7023,-9.113525,100,LongA,Brollan,76561198138828475,ct,ak47,100,5
90,-1700.3983,1300.1378,37.92155,100.0,UpperTunnel,TeSeS,76561197996678278,t,ct,6,22,78,chest,t,28105,-2025.2046,1440.8834,33.610916,100,UpperTunnel,Spinx,76561198063336407,ct,p250,22,5
84,-1707.5319,1283.897,37.08306,100.0,UpperTunnel,TeSeS,76561197996678278,t,ct,6,22,56,chest,t,28115,-2024.8011,1439.5088,33.572075,78,UpperTunnel,Spinx,76561198063336407,ct,p250,22,5
0,-2013.8243,1459.7479,32.80749,56.0,UpperTunnel,Spinx,76561198063336407,ct,ct,0,20,80,right_leg,t,28144,-1715.7964,1214.8098,31.751545,100,UpperTunnel,TeSeS,76561197996678278,t,ak47,20,5
84,-1882.0978,1194.9541,32.04407,80.0,UpperTunnel,TeSeS,76561197996678278,t,ct,0,145,0,head,t,28263,-1964.5459,1406.0409,30.468315,56,UpperTunnel,Spinx,76561198063336407,ct,p250,56,5
0,-1998.0083,1501.0918,31.785103,100.0,UpperTunnel,Jimpphat,76561198855375325,ct,ct,0,127,0,head,t,28276,-1889.9062,1195.0654,32.0389,80,UpperTunnel,TeSeS,76561197996678278,t,m4a1,80,5
93,-1926.0923,1846.0804,14.842989,100.0,BombsiteB,kyxsan,76561198057282432,t,ct,7,25,75,stomach,t,32151,-1206.9756,2270.714,5.2198715,100,BDoors,xertioN,76561198193174134,ct,p250,25,5
88,-1912.0098,1871.648,0.25584793,100.0,BombsiteB,kyxsan,76561198057282432,t,ct,5,20,55,chest,t,32160,-1206.8372,2270.4534,5.1953526,75,BDoors,xertioN,76561198193174134,ct,p250,20,5
65,-1907.9934,1890.7993,0.07836819,100.0,BombsiteB,kyxsan,76561198057282432,t,ct,23,82,0,head,t,32170,-1203.821,2265.335,4.703724,55,BDoors,xertioN,76561198193174134,ct,p250,55,5
100,-1203.821,2265.335,4.703724,55.0,BDoors,xertioN,76561198193174134,ct,ct,0,1,99,generic,t,32170,-1944.5045,1644.5703,33.819557,100,UpperTunnel,NiKo,76561198041683378,t,molotov,1,5
100,-1203.821,2265.335,4.703724,0.0,BDoors,xertioN,76561198193174134,ct,ct,0,1,98,generic,t,32221,-1946.6523,1784.1398,33.03125,99,UpperTunnel,NiKo,76561198041683378,t,inferno,1,5
100,-1203.821,2265.335,4.703724,0.0,BDoors,xertioN,76561198193174134,ct,ct,0,2,96,generic,t,32234,-1939.5055,1820.6152,33.03125,98,BombsiteB,NiKo,76561198041683378,t,inferno,2,5
100,-1802.3801,1974.0665,-2.0618286,100.0,BombsiteB,Jimpphat,76561198855375325,ct,ct,0,8,92,generic,t,37880,-1952.5732,1471.772,34.597084,100,UpperTunnel,TeSeS,76561197996678278,t,inferno,8,6
100,-1813.3756,1995.0635,-2.093567,100.0,BombsiteB,Jimpphat,76561198855375325,ct,ct,0,8,84,generic,t,37892,-1946.9391,1511.351,36.011585,92,UpperTunnel,TeSeS,76561197996678278,t,inferno,8,6
100,-1834.1628,2008.3242,-2.7235107,100.0,BombsiteB,Jimpphat,76561198855375325,ct,ct,0,8,76,generic,t,37905,-1942.0303,1553.766,35.951096,84,UpperTunnel,TeSeS,76561197996678278,t,inferno,8,6
100,-1851.3231,1984.3468,-1.8287354,100.0,BombsiteB,Jimpphat,76561198855375325,ct,ct,0,8,92,generic,t,37918,-1948.7465,1471.4135,35.06392,100,UpperTunnel,NiKo,76561198041683378,t,inferno,8,6
100,-1851.3231,1984.3468,-1.8287354,100.0,BombsiteB,Jimpphat,76561198855375325,ct,ct,0,8,68,generic,t,37918,-1944.4894,1596.0468,34.471985,76,UpperTunnel,TeSeS,76561197996678278,t,inferno,8,6
99,-1819.4567,2758.0405,32.245583,100.0,BombsiteB,torzsi,76561198355739212,ct,ct,1,109,0,chest,t,37941,-1953.9208,1671.5083,33.237316,68,UpperTunnel,TeSeS,76561197996678278,t,awp,68,6
87,-1697.4952,1892.4047,-0.16339111,100.0,BombsiteB,Jimpphat,76561198855375325,ct,ct,13,19,81,generic,t,38020,-1822.054,1085.6553,34.268745,100,UpperTunnel,m0NESY,76561198074762801,t,hegrenade,19,6
97,-1697.4952,1892.4047,-0.16339111,100.0,BombsiteB,Jimpphat,76561198855375325,ct,ct,3,4,96,generic,t,38020,-2018.0994,1444.0234,33.065514,100,UpperTunnel,kyxsan,76561198057282432,t,hegrenade,4,6
97,-1697.4952,1892.4047,-0.16339111,100.0,BombsiteB,Jimpphat,76561198855375325,ct,ct,3,4,96,generic,t,38020,-1696.7563,1039.8148,31.50545,100,UpperTunnel,Magisk,76561197983956651,t,hegrenade,4,6
85,-1696.9521,1899.6997,-0.23297119,100.0,BombsiteB,Jimpphat,76561198855375325,ct,ct,15,110,0,head,t,38043,-2031.7145,1860.2913,4.533183,92,BombsiteB,NiKo,76561198041683378,t,ak47,92,6
97,-1768.7338,2485.9097,31.40946,100.0,BombsiteB,torzsi,76561198355739212,ct,ct,0,1,95,generic,t,38269,-1945.7048,1809.4641,33.03125,96,BombsiteB,kyxsan,76561198057282432,t,inferno,1,6
97,-1765.7487,2512.6099,31.795273,100.0,BombsiteB,torzsi,76561198355739212,ct,ct,0,2,93,generic,t,38282,-1945.7882,1852.5835,10.12509,95,BombsiteB,kyxsan,76561198057282432,t,inferno,2,6
96,-1859.6876,2055.432,-3.5767212,93.0,BombsiteB,kyxsan,76561198057282432,t,ct,4,34,66,stomach,t,38360,-1616.0535,1654.913,61.03125,100,BombsiteB,Jimpphat,76561198855375325,ct,ak47,34,6
92,-1860.7388,2054.8245,-3.5501099,93.0,BombsiteB,kyxsan,76561198057282432,t,ct,4,34,32,stomach,t,38367,-1614.077,1656.7793,61.03125,66,BombsiteB,Jimpphat,76561198855375325,ct,ak47,34,6
