armor,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,ct_side,dmg_armor,dmg_health,health,hitgroup,t_side,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,dmg_health_real,round_num
0,-1109.748,-2311.7737,-168.33276,93.0,CTSpawn,apEX,76561197989744167,ct,ct,0,33,67,chest,t,3630,-823.91455,-2305.5354,-174.21906,100,BombsiteA,910-,76561199203563345,t,hkp2000,33,1
76,-1366.0625,-2433.6602,-211.46985,67.0,CTSpawn,flameZ,76561197978835160,ct,ct,7,16,49,chest,t,3631,-886.05145,-2320.625,-168.02515,65,BombsiteA,Techno4K,76561198966340160,t,hkp2000,16,1
97,-886.18604,-2318.608,-168.10278,49.0,BombsiteA,Techno4K,76561198966340160,t,ct,0,111,0,head,t,3633,-1110.2777,-2303.797,-168.97046,93,CTSpawn,apEX,76561197989744167,ct,glock,93,1
68,-1258.2522,-2309.5479,-198.182,51.0,CTSpawn,ropz,76561197991272318,ct,ct,8,16,33,chest,t,3645,-886.4073,-2305.8787,-168.64893,49,BombsiteA,Techno4K,76561198966340160,t,hkp2000,16,1
62,-822.83325,-2337.527,-172.89331,67.0,BombsiteA,910-,76561199203563345,t,ct,6,12,39,chest,t,3647,-1258.2255,-2310.7905,-198.09375,51,CTSpawn,ropz,76561197991272318,ct,glock,12,1
72,-770.2696,-2316.896,-178.4826,100.0,BombsiteA,Mzinho,76561198838822582,t,ct,6,11,56,chest,t,3669,-1367.8638,-2373.599,-215.83423,67,CTSpawn,flameZ,76561197978835160,ct,glock,11,1
56,-820.7292,-2324.4902,-173.65979,67.0,BombsiteA,910-,76561199203563345,t,ct,6,12,27,chest,t,3676,-1257.6768,-2317.673,-197.5252,39,CTSpawn,ropz,76561197991272318,ct,glock,12,1
0,-1368.5319,-2370.387,-216.182,56.0,CTSpawn,flameZ,76561197978835160,ct,ct,0,126,0,head,t,3686,-820.6053,-2320.5942,-173.84393,67,BombsiteA,910-,76561199203563345,t,hkp2000,67,1
97,-1368.5319,-2370.387,-216.182,56.0,CTSpawn,flameZ,76561197978835160,ct,ct,3,6,94,chest,t,3686,-769.4389,-2305.87,-179.04645,100,BombsiteA,Mzinho,76561198838822582,t,hkp2000,6,1
72,-769.08344,-2290.153,-179.77661,94.0,BombsiteA,Mzinho,76561198838822582,t,ct,0,98,0,head,t,3702,-1367.9963,-2381.839,-215.3114,56,CTSpawn,flameZ,76561197978835160,ct,glock,56,1
60,-1257.8993,-2327.3354,-196.92554,27.0,CTSpawn,ropz,76561197991272318,ct,ct,8,16,17,chest,t,3717,-877.34076,-2293.2056,-170.01807,33,BombsiteA,Techno4K,76561198966340160,t,hkp2000,16,1
95,-1257.8993,-2327.3354,-196.92554,27.0,CTSpawn,ropz,76561197991272318,ct,ct,2,6,88,chest,t,3717,-753.5902,-2292.4673,-179.96875,94,BombsiteA,Mzinho,76561198838822582,t,hkp2000,6,1
58,-753.2539,-2290.8389,-179.96875,88.0,BombsiteA,Mzinho,76561198838822582,t,ct,2,4,13,chest,t,3718,-877.6973,-2291.2988,-170.0711,17,BombsiteA,Techno4K,76561198966340160,t,glock,4,1
56,-750.9069,-2309.4358,-179.96875,88.0,BombsiteA,Mzinho,76561198838822582,t,ct,2,4,9,chest,t,3741,-878.8995,-2301.4985,-169.51093,13,BombsiteA,Techno4K,76561198966340160,t,glock,4,1
48,-1257.0507,-2340.8613,-195.85413,27.0,CTSpawn,ropz,76561197991272318,ct,ct,8,16,0,chest,t,3743,-878.9419,-2304.5205,-169.37286,9,BombsiteA,Techno4K,76561198966340160,t,hkp2000,9,1
56,-749.9397,-2351.8796,-177.3988,88.0,BombsiteA,Mzinho,76561198838822582,t,ct,0,101,0,head,t,3765,-1257.8738,-2328.088,-196.8703,27,CTSpawn,ropz,76561197991272318,ct,glock,27,1
88,-1303.4342,-2407.7932,-200.6687,100.0,CTSpawn,ZywOo,76561198113666193,ct,ct,7,16,72,chest,t,4051,-884.2048,-2305.023,-168.88269,88,BombsiteA,Mzinho,76561198838822582,t,hkp2000,16,1
81,-1304.116,-2408.601,-200.75122,100.0,CTSpawn,ZywOo,76561198113666193,ct,ct,7,16,56,chest,t,4064,-877.0892,-2282.6836,-170.50806,72,BombsiteA,Mzinho,76561198838822582,t,hkp2000,16,1
100,-762.7228,-2049.8948,-179.96875,56.0,BombsiteA,Mzinho,76561198838822582,t,ct,0,109,0,head,t,4265,-750.3665,-2350.5596,-177.53516,100,BombsiteA,ZywOo,76561198113666193,ct,glock,100,1
94,-2498.9058,313.44595,-167.96875,100.0,BombsiteB,apEX,76561197989744167,ct,ct,6,69,31,chest,t,10198,-736.80554,71.25413,-143.96875,100,Catwalk,Senzu,76561198920720017,t,ssg08,69,2
97,-1592.6788,806.9706,-47.96875,100.0,Apartments,Mzinho,76561198838822582,t,ct,3,22,78,chest,t,10789,-2331.011,146.27832,-167.96875,100,BombsiteB,apEX,76561197989744167,ct,galilar,22,2
94,-1594.6362,809.1766,-47.96875,100.0,Apartments,Mzinho,76561198838822582,t,ct,3,22,56,chest,t,10794,-2335.659,151.03226,-167.96875,78,BombsiteB,apEX,76561197989744167,ct,galilar,22,2
94,-1593.9753,808.42426,-47.96875,100.0,Apartments,Mzinho,76561198838822582,t,ct,0,89,0,head,t,10800,-2339.6338,155.16425,-167.96875,56,BombsiteB,apEX,76561197989744167,ct,galilar,56,2
96,-2033.6122,395.8264,-159.96875,100.0,BombsiteB,mezii,76561197973140692,ct,ct,4,14,86,chest,t,11051,-1952.5752,765.6936,-47.96875,100,Apartments,Mzinho,76561198838822582,t,mp9,14,2
92,-2030.8953,394.45078,-159.96875,100.0,BombsiteB,mezii,76561197973140692,ct,ct,4,14,72,chest,t,11056,-1960.7,768.2379,-47.96875,86,Apartments,Mzinho,76561198838822582,t,mp9,14,2
97,-1961.202,768.4165,-47.96875,72.0,Apartments,Mzinho,76561198838822582,t,ct,3,22,78,left_arm,t,11058,-2029.0166,392.5498,-159.96875,100,BombsiteB,mezii,76561197973140692,ct,galilar,22,2
74,-2026.7434,389.93253,-159.96875,78.0,BombsiteB,mezii,76561197973140692,ct,ct,18,55,17,head,t,11060,-1960.5815,768.29285,-47.96875,72,Apartments,Mzinho,76561198838822582,t,mp9,55,2
94,-1958.1012,767.8242,-47.96875,17.0,Apartments,Mzinho,76561198838822582,t,ct,3,22,56,right_arm,t,11064,-2023.0544,387.15393,-159.96875,78,BombsiteB,mezii,76561197973140692,ct,galilar,22,2
91,-1955.3142,767.30804,-47.96875,17.0,Apartments,Mzinho,76561198838822582,t,ct,3,22,34,chest,t,11069,-2018.119,385.13983,-159.96875,56,BombsiteB,mezii,76561197973140692,ct,galilar,22,2
56,-2013.8651,383.83844,-159.96875,34.0,BombsiteB,mezii,76561197973140692,ct,ct,18,55,0,head,t,11078,-1955.2467,767.31757,-47.96875,17,Apartments,Mzinho,76561198838822582,t,mp9,17,2
91,-1916.75,524.9542,-165.71875,100.0,BombsiteB,Techno4K,76561198966340160,t,ct,0,25,9,head,t,11118,-1994.967,377.07407,-159.96875,34,BombsiteB,mezii,76561197973140692,ct,galilar,25,2
88,-1943.7346,772.0129,-47.96875,100.0,Apartments,910-,76561199203563345,t,ct,3,22,0,chest,t,11121,-1992.3043,376.25897,-159.96875,9,BombsiteB,mezii,76561197973140692,ct,galilar,9,2
31,,,,,,,,,ct,69,69,31,generic,t,14563,-856.41583,-286.8075,-167.01642,100,Catwalk,910-,76561199203563345,t,"",69,2
83,,,,,,,,,ct,17,17,83,generic,t,14563,-178.78711,762.0221,-27.390625,100,BackAlley,bLitz,76561198959824088,t,"",17,2
89,,,,,,,,,ct,5,5,26,generic,t,14563,-2.541687,-466.84076,-175.23999,31,Catwalk,Senzu,76561198920720017,t,"",5,2
100,-955.4936,-478.14856,-263.96875,100.0,Underpass,bLitz,76561198959824088,t,ct,0,1,99,generic,t,18621,-663.64996,-1276.4489,-167.96875,100,Connector,apEX,76561197989744167,ct,smokegrenade,1,3
87,-849.83,-788.9714,-221.96875,100.0,Middle,bLitz,76561198959824088,t,ct,13,90,10,head,t,19357,-795.0353,2.702855,-167.35022,100,Catwalk,ropz,76561197991272318,ct,galilar,90,3
97,-707.2981,-776.84375,-261.96875,100.0,Middle,bLitz,76561198959824088,t,ct,3,22,78,chest,t,19588,-520.03174,-1069.4607,-167.96875,100,Connector,flameZ,76561197978835160,ct,galilar,22,3
79,-521.1077,-1058.2759,-167.96875,78.0,Connector,flameZ,76561197978835160,ct,ct,4,14,86,right_arm,t,19594,-709.1933,-779.497,-261.96875,100,Middle,bLitz,76561198959824088,t,mp9,14,3
84,-709.1933,-779.497,-261.96875,100.0,Middle,bLitz,76561198959824088,t,ct,3,5,5,generic,t,19594,-1207.6681,153.99228,-107.4375,10,Catwalk,ropz,76561197991272318,ct,hegrenade,5,3
74,-526.95844,-1055.4844,-167.96875,78.0,Connector,flameZ,76561197978835160,ct,ct,5,17,69,stomach,t,19599,-711.72595,-781.0174,-262.61035,86,Middle,bLitz,76561198959824088,t,mp9,17,3
97,-601.78204,-771.7214,-261.96875,100.0,Middle,Senzu,76561198920720017,t,ct,3,27,72,chest,t,19602,-760.4026,-1052.295,-167.96875,99,Connector,apEX,76561197989744167,ct,ak47,27,3
69,-532.74274,-1056.5157,-167.96875,78.0,Connector,flameZ,76561197978835160,ct,ct,5,17,52,stomach,t,19603,-714.51263,-781.2138,-262.73535,69,Middle,bLitz,76561198959824088,t,mp9,17,3
94,-601.82605,-771.5024,-261.96875,100.0,Middle,Senzu,76561198920720017,t,ct,3,27,45,chest,t,19609,-764.1403,-1041.8022,-167.96875,72,Connector,apEX,76561197989744167,ct,ak47,27,3
65,-546.15405,-1062.2517,-167.96875,78.0,Connector,flameZ,76561197978835160,ct,ct,4,14,38,chest,t,19612,-720.46625,-780.6075,-262.34955,52,Middle,bLitz,76561198959824088,t,mp9,14,3
61,-552.6571,-1065.5385,-167.96875,78.0,Connector,flameZ,76561197978835160,ct,ct,4,14,24,chest,t,19617,-723.1627,-780.1221,-262.04065,38,Middle,bLitz,76561198959824088,t,mp9,14,3
94,-723.1627,-780.1221,-262.04065,38.0,Middle,bLitz,76561198959824088,t,ct,3,22,56,right_arm,t,19617,-552.6571,-1065.5385,-167.96875,78,Connector,flameZ,76561197978835160,ct,galilar,22,3
57,-555.6061,-1067.0543,-167.96875,56.0,Connector,flameZ,76561197978835160,ct,ct,4,14,10,chest,t,19621,-724.64966,-779.80475,-261.96875,24,Middle,bLitz,76561198959824088,t,mp9,14,3
53,-556.8048,-1067.6908,-167.96875,56.0,Connector,flameZ,76561197978835160,ct,ct,4,14,0,chest,t,19626,-725.8171,-779.51794,-261.96875,10,Middle,bLitz,76561198959824088,t,mp9,10,3
83,-773.2118,-1034.4126,-167.96875,45.0,Connector,apEX,76561197989744167,ct,ct,6,173,0,head,t,19628,-598.8594,-773.30475,-261.96875,100,Middle,Senzu,76561198920720017,t,deagle,100,3
97,-1044.4694,-2444.1477,-167.96875,100.0,CTSpawn,ZywOo,76561198113666193,ct,ct,3,42,58,chest,t,20370,245.01625,-1505.2738,-175.96875,100,TRamp,Techno4K,76561198966340160,t,ssg08,42,3
91,-533.75726,-1642.3949,-39.968506,100.0,Stairs,910-,76561199203563345,t,ct,3,27,18,chest,t,20816,-693.07294,-892.4019,-237.7641,45,Connector,apEX,76561197989744167,ct,ak47,27,3
88,-536.3834,-1643.8304,-39.968506,100.0,Stairs,910-,76561199203563345,t,ct,3,27,0,chest,t,20822,-693.84247,-892.5349,-237.69763,18,Connector,apEX,76561197989744167,ct,ak47,18,3
25,-978.52844,-2575.4988,-167.96875,100.0,CTSpawn,ZywOo,76561198113666193,ct,ct,6,71,29,chest,t,20912,-455.24268,-1626.2874,-39.96875,100,Stairs,910-,76561199203563345,t,ssg08,71,3
0,51.838882,-1656.402,-167.96875,58.0,BombsiteA,Techno4K,76561198966340160,t,ct,0,14,86,chest,t,21065,-966.01697,-2570.8762,-167.96875,100,CTSpawn,ZywOo,76561198113666193,ct,galilar,14,3
0,51.818256,-1656.3772,-167.96875,58.0,BombsiteA,Techno4K,76561198966340160,t,ct,0,10,76,chest,t,21071,-971.1958,-2573.7314,-167.96875,86,CTSpawn,ZywOo,76561198113666193,ct,galilar,10,3
0,57.74584,-1662.9989,-167.96875,58.0,BombsiteA,Techno4K,76561198966340160,t,ct,0,19,57,stomach,t,21084,-980.29663,-2571.061,-167.96875,76,CTSpawn,ZywOo,76561198113666193,ct,galilar,19,3
0,55.418125,-1660.3429,-167.96875,58.0,BombsiteA,Techno4K,76561198966340160,t,ct,0,10,47,right_arm,t,21090,-985.08765,-2568.4663,-167.96875,57,CTSpawn,ZywOo,76561198113666193,ct,galilar,10,3
0,50.211834,-1654.4073,-167.96875,58.0,BombsiteA,Techno4K,76561198966340160,t,ct,0,19,28,stomach,t,21101,-987.2014,-2567.2358,-167.96875,47,CTSpawn,ZywOo,76561198113666193,ct,galilar,19,3
90,-775.2,-1550.4796,-167.96875,100.0,BombsiteA,Mzinho,76561198838822582,t,ct,4,28,28,stomach,t,21186,-592.14075,-1222.9781,-167.96875,56,Connector,flameZ,76561197978835160,ct,galilar,28,3
97,-589.2337,-1224.4778,-167.96875,28.0,Connector,flameZ,76561197978835160,ct,ct,3,22,78,chest,t,21188,-772.7956,-1550.7681,-167.96875,100,BombsiteA,Mzinho,76561198838822582,t,galilar,22,3
77,-770.1524,-1551.1716,-167.96875,78.0,BombsiteA,Mzinho,76561198838822582,t,ct,13,91,0,head,t,21191,-588.41144,-1224.9043,-167.96875,28,Connector,flameZ,76561197978835160,ct,galilar,28,3
93,-746.16077,-2196.844,-179.96875,100.0,BombsiteA,mezii,76561197973140692,ct,ct,4,12,66,neck,t,21239,-802.8981,-1510.1414,-167.96875,78,BombsiteA,Mzinho,76561198838822582,t,mp9,12,3
76,-731.5025,-2191.3813,-179.96875,100.0,BombsiteA,mezii,76561197973140692,ct,ct,17,51,15,head,t,21248,-800.31335,-1501.529,-167.96875,66,BombsiteA,Mzinho,76561198838822582,t,mp9,51,3
72,-707.97095,-2156.403,-179.96875,100.0,BombsiteA,mezii,76561197973140692,ct,ct,4,12,3,chest,t,21269,-800.2746,-1483.1852,-167.96875,15,BombsiteA,Mzinho,76561198838822582,t,mp9,12,3
68,-706.27277,-2151.9663,-179.96875,100.0,BombsiteA,mezii,76561197973140692,ct,ct,4,12,0,left_arm,t,21274,-804.0506,-1481.4874,-167.96875,3,BombsiteA,Mzinho,76561198838822582,t,mp9,3,3
21,-525.46735,-2313.2332,-170.85754,100.0,BombsiteA,mezii,76561197973140692,ct,ct,4,13,16,chest,t,21365,-462.95447,-1770.3492,-175.35785,29,BombsiteA,910-,76561199203563345,t,mp9,13,3
97,-459.8828,-1769.0153,-175.02551,16.0,BombsiteA,910-,76561199203563345,t,ct,3,27,73,right_arm,t,21370,-523.14606,-2315.357,-170.56555,100,BombsiteA,mezii,76561197973140692,ct,ak47,27,3
94,-460.21082,-1768.9017,-175.04962,16.0,BombsiteA,910-,76561199203563345,t,ct,3,27,46,chest,t,21376,-517.3433,-2316.704,-170.18793,73,BombsiteA,mezii,76561197973140692,ct,ak47,27,3
4,-517.5,-2316.8389,-170.18292,46.0,BombsiteA,mezii,76561197973140692,ct,ct,17,53,0,head,t,21379,-460.34692,-1768.8866,-175.06104,16,BombsiteA,910-,76561199203563345,t,mp9,16,3
91,-29.75592,-1537.808,-167.96875,58.0,BombsiteA,Techno4K,76561198966340160,t,ct,3,22,24,chest,t,21407,-534.41864,-2314.8982,-171.10736,46,BombsiteA,mezii,76561197973140692,ct,galilar,22,3
88,-31.655151,-1536.9857,-167.96875,58.0,BombsiteA,Techno4K,76561198966340160,t,ct,3,22,2,chest,t,21413,-533.8751,-2315.2327,-171.05347,24,BombsiteA,mezii,76561197973140692,ct,galilar,22,3
85,-39.634766,-1531.8286,-167.96875,58.0,BombsiteA,Techno4K,76561198966340160,t,ct,3,22,0,chest,t,21425,-524.77344,-2320.714,-170.16174,2,BombsiteA,mezii,76561197973140692,ct,galilar,2,3
91,-842.6374,-2287.883,-173.33936,28.0,CTSpawn,ZywOo,76561198113666193,ct,ct,6,73,0,chest,t,22746,-507.96252,-2099.5103,-179.96875,58,BombsiteA,Techno4K,76561198966340160,t,ssg08,58,3
97,-778.91644,-2006.6145,-179.96875,100.0,BombsiteA,flameZ,76561197978835160,ct,ct,3,26,74,chest,t,24950,311.29492,-1487.924,-175.96875,100,TRamp,Mzinho,76561198838822582,t,ak47,26,4
93,-778.08856,-2008.3992,-179.96875,100.0,BombsiteA,flameZ,76561197978835160,ct,ct,4,33,41,stomach,t,24956,307.5248,-1485.1143,-175.96875,74,TRamp,Mzinho,76561198838822582,t,ak47,33,4
97,308.85205,-1488.848,-175.96875,41.0,TRamp,Mzinho,76561198838822582,t,ct,3,22,78,chest,t,24962,-776.8944,-2010.9479,-179.96875,100,BombsiteA,flameZ,76561197978835160,ct,galilar,22,4
90,-776.675,-2011.4119,-179.96875,78.0,BombsiteA,flameZ,76561197978835160,ct,ct,3,26,15,chest,t,24963,309.14777,-1489.562,-175.96875,41,TRamp,Mzinho,76561198838822582,t,ak47,26,4
97,310.60706,-1492.9414,-175.96875,15.0,TRamp,Mzinho,76561198838822582,t,ct,0,114,0,head,t,24968,-775.9503,-2012.9348,-179.96875,78,BombsiteA,flameZ,76561197978835160,ct,galilar,78,4
97,-582.71545,-344.77618,-167.93707,100.0,Catwalk,Senzu,76561198920720017,t,ct,3,26,74,left_arm,t,25214,-752.94543,-1974.0248,-179.96875,100,BombsiteA,apEX,76561197989744167,ct,ak47,26,4
93,-582.71545,-344.77618,-167.93707,100.0,Catwalk,Senzu,76561198920720017,t,ct,4,32,42,stomach,t,25233,-761.1837,-1998.432,-179.96875,74,BombsiteA,apEX,76561197989744167,ct,ak47,32,4
84,-779.77844,-1999.4967,-179.96875,42.0,BombsiteA,apEX,76561197989744167,ct,ct,16,75,25,head,t,25256,-554.4856,-348.10706,-167.9101,100,Catwalk,Senzu,76561198920720017,t,m4a1,75,4
80,-777.9668,-1999.7681,-179.96875,42.0,BombsiteA,apEX,76561197989744167,ct,ct,4,21,4,chest,t,25275,-560.8183,-347.17175,-167.91486,25,Catwalk,Senzu,76561198920720017,t,m4a1,21,4
78,-560.12915,-347.26038,-167.91418,4.0,Catwalk,Senzu,76561198920720017,t,ct,15,104,0,head,t,25284,-775.14966,-2000.1316,-179.96875,42,BombsiteA,apEX,76561197989744167,ct,ak47,42,4
100,-875.2574,112.74011,-170.86334,100.0,Catwalk,ropz,76561197991272318,ct,ct,0,1,99,generic,t,25392,-1038.6788,-423.03906,-324.44556,100,Underpass,bLitz,76561198959824088,t,inferno,1,4
100,-836.8757,129.2177,-171.7221,100.0,Catwalk,ropz,76561197991272318,ct,ct,0,2,97,generic,t,25405,-1040.751,-466.66138,-302.6344,99,Underpass,bLitz,76561198959824088,t,inferno,2,4
100,-825.9299,136.64584,-172.21832,100.0,Catwalk,ropz,76561197991272318,ct,ct,0,3,94,generic,t,25418,-1041.3126,-510.22485,-287.96875,97,Underpass,bLitz,76561198959824088,t,inferno,3,4
100,-827.3789,155.89899,-173.30591,100.0,Catwalk,ropz,76561197991272318,ct,ct,0,4,90,generic,t,25430,-1027.7466,-546.32465,-287.96875,94,Middle,bLitz,76561198959824088,t,inferno,4,4
100,-838.11383,191.62259,-172.94153,100.0,Catwalk,ropz,76561197991272318,ct,ct,0,4,86,generic,t,25443,-1004.0232,-585.8158,-251.89062,90,Middle,bLitz,76561198959824088,t,inferno,4,4
99,-1181.5947,-729.6299,-167.96875,100.0,SnipersNest,ZywOo,76561198113666193,ct,ct,1,108,0,chest,t,26579,500.11383,-146.27142,-160.09412,100,TopofMid,910-,76561199203563345,t,awp,100,4
85,-864.7141,-1357.2538,-167.96875,86.0,Jungle,bLitz,76561198959824088,t,ct,15,109,0,head,t,27495,-1275.9685,-1455.8474,-155.19684,100,CTSpawn,ZywOo,76561198113666193,ct,ak47,100,4
83,-1218.7064,-1526.8075,-153.16791,86.0,Jungle,bLitz,76561198959824088,t,ct,1,109,0,chest,t,28720,-1143.2045,-211.11804,-55.96875,100,Ladder,ropz,76561197991272318,ct,awp,100,4
99,1319.0587,-1458.6315,-167.96875,86.0,PalaceInterior,bLitz,76561198959824088,t,ct,1,108,0,chest,t,30751,1131.4888,145.48616,-163.96875,100,TSpawn,mezii,76561197973140692,ct,awp,100,4
95,,,,,,,,,ct,5,5,95,generic,t,30760,-106.19525,-623.9185,-219.48364,100,Middle,Techno4K,76561198966340160,t,"",5,4
99,-1185.3749,-729.5695,-128.96875,100.0,SnipersNest,ZywOo,76561198113666193,ct,ct,1,108,0,chest,t,32913,446.17624,-165.99225,-159.96875,100,TopofMid,910-,76561199203563345,t,awp,100,5
91,178.71124,-1717.6455,-167.96875,100.0,PalaceInterior,flameZ,76561197978835160,ct,ct,4,14,86,chest,t,35319,194.49765,-1474.4015,-175.96875,100,PalaceInterior,Techno4K,76561198966340160,t,mp9,14,5
87,175.7256,-1717.9589,-167.96875,100.0,PalaceInterior,flameZ,76561197978835160,ct,ct,4,14,72,chest,t,35328,186.9295,-1467.6124,-175.96875,86,PalaceInterior,Techno4K,76561198966340160,t,mp9,14,5
83,155.69615,-1717.3093,-167.96875,100.0,PalaceInterior,flameZ,76561197978835160,ct,ct,4,14,58,chest,t,35337,192.76447,-1467.2577,-175.96875,72,PalaceInterior,Techno4K,76561198966340160,t,mp9,14,5
96,197.65729,-1467.5647,-175.96875,58.0,PalaceInterior,Techno4K,76561198966340160,t,ct,4,27,73,chest,t,35350,144.63454,-1717.5571,-167.96875,100,PalaceInterior,flameZ,76561197978835160,ct,ak47,27,5
92,199.66931,-1468.0664,-175.96875,58.0,PalaceInterior,Techno4K,76561198966340160,t,ct,4,27,46,chest,t,35356,151.93765,-1717.9713,-167.96875,73,PalaceInterior,flameZ,76561197978835160,ct,ak47,27,5
64,154.84334,-1717.9702,-167.96875,46.0,PalaceInterior,flameZ,76561197978835160,ct,ct,19,58,0,head,t,35359,200.76991,-1468.3365,-175.96875,58,PalaceInterior,Techno4K,76561198966340160,t,mp9,58,5
88,249.6306,-1457.8278,-175.96875,100.0,TRamp,bLitz,76561198959824088,t,ct,4,27,19,chest,t,35495,162.71846,-1712.768,-167.96875,46,PalaceInterior,flameZ,76561197978835160,ct,ak47,27,5
99,376.09885,-1457.2029,-175.96875,100.0,TRamp,Senzu,76561198920720017,t,ct,1,108,0,chest,t,35497,-1019.91425,-2480.994,-167.96875,100,CTSpawn,apEX,76561197989744167,ct,awp,100,5
84,248.23636,-1457.3339,-175.96875,100.0,TRamp,bLitz,76561198959824088,t,ct,4,27,0,left_arm,t,35501,153.9321,-1710.1909,-167.96875,19,PalaceInterior,flameZ,76561197978835160,ct,ak47,19,5
86,-261.20972,-2172.4429,-171.62744,100.0,BombsiteA,mezii,76561197973140692,ct,ct,4,14,86,chest,t,35575,87.75741,-2170.899,-39.96875,100,PalaceInterior,Mzinho,76561198838822582,t,mp9,14,5
97,87.74555,-2171.5369,-39.96875,86.0,PalaceInterior,Mzinho,76561198838822582,t,ct,3,26,74,stomach,t,35578,-261.76062,-2168.1504,-172.03345,100,BombsiteA,mezii,76561197973140692,ct,ak47,26,5
68,-261.90576,-2166.3198,-172.20264,74.0,BombsiteA,mezii,76561197973140692,ct,ct,18,56,30,head,t,35579,87.73483,-2172.1748,-39.96875,86,PalaceInterior,Mzinho,76561198838822582,t,mp9,56,5
64,-262.3181,-2162.9368,-172.52167,74.0,BombsiteA,mezii,76561197973140692,ct,ct,4,14,16,right_arm,t,35584,87.6726,-2175.5488,-39.96875,30,PalaceInterior,Mzinho,76561198838822582,t,mp9,14,5
94,87.65043,-2176.8965,-39.96875,16.0,PalaceInterior,Mzinho,76561198838822582,t,ct,3,26,48,stomach,t,35590,-262.54858,-2168.5652,-172.03162,74,BombsiteA,mezii,76561197973140692,ct,ak47,26,5
92,87.61188,-2177.495,-39.96875,16.0,PalaceInterior,Mzinho,76561198838822582,t,ct,2,15,33,chest,t,35597,-262.4165,-2166.0745,-172.2472,48,BombsiteA,mezii,76561197973140692,ct,ak47,15,5
